2024-11-11 12:35:26,294 INFO  Logger.cs: 70 - 
2024-11-11 12:35:53,556 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in adaptor.SLDASM
2024-11-11 12:35:53,556 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-11 12:35:53,556 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-11-11 12:35:53,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Interface_Plate_1-1
2024-11-11 12:35:53,556 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Adaptor_Interface_Plate_1-1
2024-11-11 12:35:53,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Interface_Plate_1-1
2024-11-11 12:35:53,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Interface_Plate_3-2
2024-11-11 12:35:53,557 INFO  ExportHelperExtension.cs: 1136 - Found 69 in Adaptor_Interface_Plate_3-2
2024-11-11 12:35:53,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Interface_Plate_3-2
2024-11-11 12:35:53,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Clamp_3-1
2024-11-11 12:35:53,558 INFO  ExportHelperExtension.cs: 1136 - Found 66 in Adaptor_Clamp_3-1
2024-11-11 12:35:53,558 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Clamp_3-1
2024-11-11 12:35:53,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FT_sensor-1
2024-11-11 12:35:53,558 INFO  ExportHelperExtension.cs: 1136 - Found 49 in FT_sensor-1
2024-11-11 12:35:53,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FT_sensor-1
2024-11-11 12:35:53,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Clamp_4-1
2024-11-11 12:35:53,559 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Adaptor_Clamp_4-1
2024-11-11 12:35:53,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Clamp_4-1
2024-11-11 12:35:53,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Clamp_1-1
2024-11-11 12:35:53,560 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Adaptor_Clamp_1-1
2024-11-11 12:35:53,560 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Adaptor_Clamp_1-1
2024-11-11 12:35:53,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Clamp_2-1
2024-11-11 12:35:53,560 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Adaptor_Clamp_2-1
2024-11-11 12:35:53,562 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Adaptor_Clamp_2-1
2024-11-11 12:35:53,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Interface_Plate_2-1
2024-11-11 12:35:53,592 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Adaptor_Interface_Plate_2-1
2024-11-11 12:35:53,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Interface_Plate_2-1
2024-11-11 12:35:53,875 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-11 12:35:53,877 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-11-11 12:35:53,880 INFO  SwAddin.cs: 344 - Showing property manager
2024-11-11 12:36:01,567 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-11 12:36:03,010 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-11 12:59:34,221 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-11 12:59:36,254 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-11 13:00:07,058 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-11-11 13:00:07,249 INFO  ExportHelperExtension.cs: 347 - Creating joint sensor_link
2024-11-11 13:00:07,252 INFO  ExportHelperExtension.cs: 1397 - Fixing components for adaptor_base_link
2024-11-11 13:00:07,253 INFO  ExportHelperExtension.cs: 1402 - Fixing 20
2024-11-11 13:00:07,253 INFO  ExportHelperExtension.cs: 1402 - Fixing 909
2024-11-11 13:00:07,253 INFO  ExportHelperExtension.cs: 1402 - Fixing 17
2024-11-11 13:00:07,253 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-11-11 13:00:07,520 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-11-11 13:00:07,520 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-11-11 13:00:07,521 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-11-11 13:00:07,521 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-11-11 13:00:07,611 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 20
2024-11-11 13:00:07,611 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 909
2024-11-11 13:00:07,612 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 17
2024-11-11 13:00:07,612 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-11-11 13:00:07,795 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent adaptor_base_link to child sensor_link failed
2024-11-11 13:00:08,012 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from adaptor.SLDASM
2024-11-11 13:00:08,021 INFO  ExportHelperExtension.cs: 1136 - Found 59 in adaptor.SLDASM
2024-11-11 13:00:08,022 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in adaptor.SLDASM
2024-11-11 13:00:08,022 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-11 13:00:08,022 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-11-11 13:00:08,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Adaptor_Interface_Plate_1-1
2024-11-11 13:00:08,023 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Adaptor_Interface_Plate_1-1
2024-11-11 13:00:08,023 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Adaptor_Interface_Plate_1-1
2024-11-11 13:00:08,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Adaptor_Interface_Plate_3-2
2024-11-11 13:00:08,024 INFO  ExportHelperExtension.cs: 1136 - Found 69 in Adaptor_Interface_Plate_3-2
2024-11-11 13:00:08,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Adaptor_Interface_Plate_3-2
2024-11-11 13:00:08,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Adaptor_Clamp_3-1
2024-11-11 13:00:08,024 INFO  ExportHelperExtension.cs: 1136 - Found 66 in Adaptor_Clamp_3-1
2024-11-11 13:00:08,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Adaptor_Clamp_3-1
2024-11-11 13:00:08,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FT_sensor-1
2024-11-11 13:00:08,025 INFO  ExportHelperExtension.cs: 1136 - Found 49 in FT_sensor-1
2024-11-11 13:00:08,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FT_sensor-1
2024-11-11 13:00:08,026 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Adaptor_Clamp_4-1
2024-11-11 13:00:08,026 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Adaptor_Clamp_4-1
2024-11-11 13:00:08,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Adaptor_Clamp_4-1
2024-11-11 13:00:08,026 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Adaptor_Clamp_1-1
2024-11-11 13:00:08,027 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Adaptor_Clamp_1-1
2024-11-11 13:00:08,027 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Adaptor_Clamp_1-1
2024-11-11 13:00:08,027 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Adaptor_Clamp_2-1
2024-11-11 13:00:08,027 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Adaptor_Clamp_2-1
2024-11-11 13:00:08,027 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Adaptor_Clamp_2-1
2024-11-11 13:00:08,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Adaptor_Interface_Plate_2-1
2024-11-11 13:00:08,028 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Adaptor_Interface_Plate_2-1
2024-11-11 13:00:08,028 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Adaptor_Interface_Plate_2-1
2024-11-11 13:00:08,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from adaptor.SLDASM
2024-11-11 13:00:08,028 INFO  ExportHelperExtension.cs: 1136 - Found 59 in adaptor.SLDASM
2024-11-11 13:00:08,029 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in adaptor.SLDASM
2024-11-11 13:00:08,029 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-11 13:00:08,029 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-11-11 13:00:08,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Interface_Plate_1-1
2024-11-11 13:00:08,029 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Adaptor_Interface_Plate_1-1
2024-11-11 13:00:08,030 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Interface_Plate_1-1
2024-11-11 13:00:08,030 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Interface_Plate_3-2
2024-11-11 13:00:08,030 INFO  ExportHelperExtension.cs: 1136 - Found 69 in Adaptor_Interface_Plate_3-2
2024-11-11 13:00:08,030 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Interface_Plate_3-2
2024-11-11 13:00:08,030 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Clamp_3-1
2024-11-11 13:00:08,031 INFO  ExportHelperExtension.cs: 1136 - Found 66 in Adaptor_Clamp_3-1
2024-11-11 13:00:08,031 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Clamp_3-1
2024-11-11 13:00:08,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FT_sensor-1
2024-11-11 13:00:08,031 INFO  ExportHelperExtension.cs: 1136 - Found 49 in FT_sensor-1
2024-11-11 13:00:08,032 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FT_sensor-1
2024-11-11 13:00:08,032 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Clamp_4-1
2024-11-11 13:00:08,032 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Adaptor_Clamp_4-1
2024-11-11 13:00:08,032 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Clamp_4-1
2024-11-11 13:00:08,032 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Clamp_1-1
2024-11-11 13:00:08,033 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Adaptor_Clamp_1-1
2024-11-11 13:00:08,033 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Adaptor_Clamp_1-1
2024-11-11 13:00:08,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Clamp_2-1
2024-11-11 13:00:08,033 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Adaptor_Clamp_2-1
2024-11-11 13:00:08,033 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Adaptor_Clamp_2-1
2024-11-11 13:00:08,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Adaptor_Interface_Plate_2-1
2024-11-11 13:00:08,034 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Adaptor_Interface_Plate_2-1
2024-11-11 13:00:08,034 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Adaptor_Interface_Plate_2-1
2024-11-11 13:00:08,060 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-11-11 13:02:00,295 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-11-11 13:02:00,303 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
